Model,label,image_id,224,192,160,128,112,96,80,64,56,48,40,32,30,28,26,24,16,12,8
ResNet18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.9999999403953552,0.9824173450469971,0.9765897393226624,0.9599037766456604,0.9370125532150269,0.9369220733642578,0.9092845916748047,0.8610625267028809,0.8293198347091675,0.7950884103775024,0.7659639120101929,0.7046610116958618,0.6871721148490906,0.6536691188812256,0.6298537254333496,0.6051813960075378,0.4921065866947174,0.46540367603302,0.4307515025138855
ResNet18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0.9999998211860657,0.9849956035614014,0.9766399264335632,0.9570634365081787,0.9391599893569946,0.9327840805053711,0.8983867168426514,0.8509498834609985,0.8245267271995544,0.7886984348297119,0.7295920848846436,0.701409101486206,0.6693102121353149,0.6657978296279907,0.6421819925308228,0.6105215549468994,0.4829303026199341,0.43015754222869873,0.3944992423057556
ResNet18,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1.0,0.9781681299209595,0.9683927893638611,0.9448118209838867,0.9201370477676392,0.9176642298698425,0.8886629343032837,0.8545463681221008,0.8062192797660828,0.769849956035614,0.7352672219276428,0.6936933994293213,0.6507744193077087,0.6337041854858398,0.6117977499961853,0.5826380252838135,0.4444770812988281,0.39062660932540894,0.35486751794815063
ResNet18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1.0,0.9867739677429199,0.9789124727249146,0.9663915038108826,0.9521802067756653,0.9476757049560547,0.9260483980178833,0.8935623168945312,0.8667101263999939,0.845568060874939,0.8151552081108093,0.7190650701522827,0.6975541114807129,0.6779134273529053,0.6521146297454834,0.635466456413269,0.5463292002677917,0.47443318367004395,0.41265764832496643
ResNet18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,0.9999999403953552,0.9797230362892151,0.9695999026298523,0.9495095014572144,0.9318808317184448,0.9210070371627808,0.8989356756210327,0.8784294128417969,0.8479506969451904,0.8267491459846497,0.7719424962997437,0.7064933776855469,0.675835132598877,0.649497926235199,0.6211807727813721,0.5669469237327576,0.46528157591819763,0.4569525122642517,0.4314225912094116
ResNet18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,1.0000001192092896,0.9860168099403381,0.9768620133399963,0.9613940715789795,0.9488462805747986,0.9392168521881104,0.920032262802124,0.8855273723602295,0.8482671976089478,0.8144842982292175,0.7650334239006042,0.6563522815704346,0.6567288041114807,0.6531502604484558,0.6396722793579102,0.6131488084793091,0.531067967414856,0.43276119232177734,0.367217093706131
ResNet18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,1.0000001192092896,0.9795669913291931,0.9677488803863525,0.9534379243850708,0.9354048371315002,0.9309305548667908,0.902890682220459,0.8519710302352905,0.8037756085395813,0.7304723858833313,0.6687689423561096,0.5900169014930725,0.5785639882087708,0.5490058660507202,0.5317798852920532,0.5205692648887634,0.47344502806663513,0.42896777391433716,0.3678750693798065
ResNet18,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",7,0.9999998807907104,0.9812204837799072,0.9729015827178955,0.959202766418457,0.9348475337028503,0.9306453466415405,0.9003422856330872,0.8446849584579468,0.7971248626708984,0.7330679893493652,0.673276960849762,0.614665687084198,0.5553548336029053,0.5343714356422424,0.516075611114502,0.5021066665649414,0.43549489974975586,0.4230540692806244,0.3653484582901001
ResNet18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",8,1.0000001192092896,0.9871623516082764,0.9789655804634094,0.9651830792427063,0.9460290670394897,0.938613772392273,0.9046205282211304,0.8609212040901184,0.8181996941566467,0.7823628187179565,0.7349730730056763,0.6673892140388489,0.628046452999115,0.5873068571090698,0.5855949521064758,0.5499779582023621,0.48821496963500977,0.46939241886138916,0.4363587498664856
ResNet18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1.0,0.9789963960647583,0.9687384963035583,0.9512028694152832,0.932075023651123,0.922698438167572,0.897022008895874,0.8586015105247498,0.8234387636184692,0.8036068677902222,0.7663167119026184,0.7042756676673889,0.689232349395752,0.6559693813323975,0.638765811920166,0.5917266607284546,0.48515528440475464,0.42273783683776855,0.3723241090774536
ResNet18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,1.0,0.9826801419258118,0.9756508469581604,0.9617531299591064,0.9450021386146545,0.9320690035820007,0.9111684560775757,0.8679141998291016,0.8292269110679626,0.7785613536834717,0.7390775084495544,0.7008039355278015,0.6696931719779968,0.6487945914268494,0.6002700328826904,0.5982915759086609,0.4601399004459381,0.422219842672348,0.40501657128334045
ResNet18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,0.9999999403953552,0.9872086048126221,0.9814928770065308,0.9685229659080505,0.9571722149848938,0.9518779516220093,0.9308891892433167,0.8911952972412109,0.8545999526977539,0.8225690722465515,0.7787277698516846,0.7003076672554016,0.6845815181732178,0.6711037158966064,0.6139727830886841,0.5973787307739258,0.4934226870536804,0.4461658298969269,0.42618468403816223
